sim, sim.num, error, n, time.elapsed, model, mod.nodes, n.effect, n.noeffect, rmse.effect, rmse.noeffect, cov.effect, cov.noeffect, TP.effect, FP.effect, FP.noeffect, cum.rmse.effect, cum.rmse.noeffect, cum.cov.effect, cum.cov.noeffect, cum.TP, cum.FP, inc.mod_num, inc.mod_bin, inc.mod_scale, inc.other_num, inc.other_bin, inf.mod_num, inf.mod_bin, inf.mod_scale, inf.other_num, inf.other_bin, prob.mod_num, prob.mod_bin, prob.mod_scale, prob.other_num, prob.other_bin, prob.mod_num.mod_bin, prob.mod_num.mod_scale, prob.mod_scale.mod_scale, prob.2mod.max, prob.2mod.mean, oos.f.mspe, oos.f.cov, oos.y.mspe, oos.y.cov, waic
1, 10, 1, 5000, 270.31, dlmtree:TDLMnested, 2.623175, 2513, 2487, 0.0128795175464793, 0.0262579047012563, 0.991729493122251, 0.975244243036764, 1, 0.00341671583627207, 0.0247557569632359, 0.212503057959804, 0.360373693930363, 0.974134500596896, 0.957378367511058, 1, 0.0426216324889425, 1, 1, 0.2185, 0.273, 0.2119, 0.610216644279046, 1, 9.65559986642128e-05, 0.000302376994006242, 0.000153763948308743, 0.32117628276651, 0.472221372122443, 0.0163352605578958, 0.0213814010103709, 0.0166720159002592, 1, 0.0695, 0.015, 0.9685, 0.0502987804878049, 0.0340577849035999, 0.961, 1.03388129118553, 0.9476, 14223.7751724228
1, 7, 1, 5000, 272.616, dlmtree:TDLMnested, 2.60215, 2555, 2445, 0.0132368476589542, 0.0220395387056445, 0.938329719151637, 0.989233405184325, 1, 0.0136986301369863, 0.0107665948156746, 0.253241852918361, 0.28700048755277, 0.837573385518591, 0.973824130879346, 1, 0.0261758691206544, 1, 1, 0.25, 0.2604, 0.222, 0.99969494381689, 0.991458574521846, 0.000264397511573526, 0.000242683208179616, 0.000144574182467504, 0.497877843652599, 0.228290461320515, 0.0235334919126058, 0.0276782155346351, 0.022381425088221, 1, 0.122, 0.0335, 0.8465, 0.051890243902439, 0.0293653883781067, 0.9338, 1.0740367795304, 0.9416, 14278.7859931985
1, 9, 1, 5000, 276.097, dlmtree:TDLMnested, 2.626525, 2514, 2486, 0.02218136588415, 0.0209274557478191, 0.848179922165602, 0.990867778478398, 1, 0.0493512193783776, 0.00913222152160205, 0.246545199271619, 0.349341148394397, 0.973349244232299, 0.957763475462591, 1, 0.0422365245374095, 1, 1, 0.2355, 0.2607, 0.2371, 0.953946737178004, 0.997108448205541, 0.000384001608681602, 0.000998166965675378, 0.000371481512991843, 0.276926853085127, 0.512197195193981, 0.0189262540212849, 0.0203161589192101, 0.0180737806207112, 1, 0.093, 0.021, 0.675, 0.0495548780487805, 0.0270903617153068, 0.9226, 1.04618687972475, 0.9482, 14361.9717385502
1, 8, 1, 5000, 286.837, dlmtree:TDLMnested, 2.684675, 2486, 2514, 0.02098214809309, 0.0222732724791591, 0.970602944054271, 0.990603969124256, 0.982703137570394, 0.00235803256859101, 0.00939603087574448, 0.376177522945453, 0.285825255720141, 0.936846339501207, 0.969769291964996, 0.982703137570394, 0.030230708035004, 1, 1, 0.1655, 0.225, 0.2182, 0.993955595649325, 0.990986221908708, 0.000282134066119992, 0.00155534643393734, 0.000442501819572763, 0.279554560569481, 0.547473401362678, 0.0103227132748469, 0.0173739863108189, 0.0151558786477799, 1, 0.0785, 0.0095, 0.814, 0.0480121951219512, 0.0337774209095716, 0.9764, 1.02119137227733, 0.9544, 14469.2452943301
1, 1, 1, 5000, 284.215, dlmtree:TDLMnested, 2.6852, 2523, 2477, 0.0172624368093258, 0.0167966763468479, 0.987830874870114, 0.991620203166428, 1, 0, 0.00837979683357156, 0.280005797379749, 0.275605623392634, 0.943717796274277, 0.961243439644732, 1, 0.0387565603552685, 1, 1, 0.161, 0.1842, 0.1759, 0.987196211904079, 0.997137668638265, 0.000481865250901689, 0.000703876070962348, 0.000544010788093854, 0.249509881031812, 0.604973844758657, 0.0109354355699925, 0.0138205058134746, 0.0130956619144333, 1, 0.0655, 0.0105, 0.7605, 0.040280487804878, 0.0270835637515844, 0.9686, 1.0452253635288, 0.943, 14272.4990583224
1, 27, 1, 5000, 299.726, dlmtree:TDLMnested, 2.364375, 2534, 2466, 0.0122797883071997, 0.024576159708307, 0.974754154312165, 0.985511058503759, 1, 0.0155539830716055, 0.0144889414962408, 0.32570547115348, 0.264356393092526, 0.851617995264404, 0.965531224655312, 1, 0.0344687753446878, 1, 1, 0.2385, 0.1955, 0.1924, 0.423826747220166, 1, 0.000499261460125402, 0.000353429430645391, 0.000280433403534885, 0.217274032711168, 0.593048186279547, 0.021221998527561, 0.0168172841955491, 0.0168738723007958, 1, 0.1165, 0.022, 0.5295, 0.0381463414634146, 0.0299560305843668, 0.9598, 1.0211116102293, 0.9452, 14285.6759264025
1, 5, 1, 5000, 296.371, dlmtree:TDLMnested, 2.6349, 2460, 2540, 0.0247183067686886, 0.012814417470036, 0.980070314216656, 0.978804000851245, 0.984552845528455, 0.0117746005046257, 0.0211959991487551, 0.382397658849861, 0.287906542578088, 0.967886178861789, 0.967322834645669, 0.984552845528455, 0.0326771653543307, 1, 1, 0.2945, 0.3543, 0.2026, 0.6646210679819, 0.999997618272058, 0.0181888639919981, 0.0011356592974539, 0.000353850759335125, 0.222742917515975, 0.52641559367665, 0.0227249131938839, 0.0294025565895862, 0.0162207585331119, 1, 0.131, 0.0315, 0.6395, 0.0553414634146341, 0.0293263526330396, 0.9776, 0.999218279705725, 0.9502, 14287.9891613485
1, 32, 1, 5000, 312.997, dlmtree:TDLMnested, 2.54235, 2569, 2431, 0.00725219947241117, 0.0211283589562928, 1, 0.987281399046105, 1, 0, 0.0127186009538951, 0.125510591021297, 0.32356156918917, 0.999221486959907, 0.979432332373509, 1, 0.0205676676264912, 1, 1, 0.305, 0.2741, 0.2832, 0.258659581954761, 1, 0.000186026329705725, 0.00382650438840876, 0.000173499298165814, 0.183159536062744, 0.566425928294054, 0.0259702702446328, 0.0215475479990018, 0.023341305080712, 1, 0.0885, 0.032, 0.5255, 0.0553414634146341, 0.0166185944723368, 0.9866, 0.966987237640506, 0.9528, 14243.7348353001
1, 6, 1, 5000, 298.058, dlmtree:TDLMnested, 2.5615, 2462, 2538, 0.019349815756036, 0.0261448592198849, 0.887478867982524, 0.971577960939663, 1, 0.101739544525057, 0.0284220390603369, 0.348081707091055, 0.183836927418597, 0.967099918765231, 0.940504334121355, 1, 0.0594956658786446, 1, 1, 0.327, 0.3973, 0.3485, 1, 0.51191708259854, 0.000238631727671393, 0.000983684904640563, 0.000675567596937818, 0.367458879998031, 0.240955069942379, 0.0288025091018256, 0.0407759400477639, 0.0317807681437888, 1, 0.1135, 0.023, 0.6275, 0.0718780487804878, 0.0374365231059438, 0.9234, 1.03640969141897, 0.9532, 14355.9980843404
1, 89, 1, 5000, 312.171, dlmtree:TDLMnested, 2.550225, 2544, 2456, 0.00921711106922419, 0.0243549271118514, 0.991936511983682, 0.992142794260058, 1, 0.00589622641509434, 0.0078572057399419, 0.185334460493267, 0.416416310019481, 0.978380503144654, 0.969462540716612, 1, 0.0305374592833876, 1, 1, 0.3165, 0.3261, 0.3146, 0.386316648171311, 1, 0.000167368230778896, 0.000228285245531196, 0.000202466421094088, 0.200879798279945, 0.5008789325573, 0.0264753819824333, 0.0279319942308569, 0.0264211832052076, 1, 0.0925, 0.029, 0.4915, 0.0604024390243902, 0.0389240487472326, 0.9642, 1.05273734163335, 0.9552, 14580.8051564471
1, 86, 1, 5000, 311.406, dlmtree:TDLMnested, 2.5235, 2524, 2476, 0.016382913566921, 0.0227781121703981, 0.979119372938707, 0.982949831899751, 1, 0.0120088529427838, 0.0170501681002489, 0.320134959537604, 0.275564989593449, 0.943343898573692, 0.961631663974152, 1, 0.0383683360258481, 1, 1, 0.1935, 0.2828, 0.2204, 0.820796405711131, 0.929375283210924, 0.000228842616146971, 0.00185608239579598, 0.00047689153524463, 0.348271748288264, 0.422768407831087, 0.0163695225002611, 0.0234476355465887, 0.019070428729489, 1, 0.072, 0.005, 0.726, 0.0470182926829268, 0.0316243483384645, 0.9652, 1.06385080448818, 0.9438, 14261.3138295209
1, 90, 1, 5000, 316.169, dlmtree:TDLMnested, 2.5396, 2523, 2477, 0.0217083456430075, 0.0237139522799262, 0.969105847821662, 0.982563912317647, 1, 0.0247925977558189, 0.0174360876823533, 0.328363106018039, 0.248743300498924, 0.943717796274277, 0.961243439644732, 1, 0.0387565603552685, 1, 1, 0.1545, 0.2501, 0.1689, 0.607079555219306, 0.999797446730364, 0.00017130485466692, 0.000557685914977793, 0.000193376085879179, 0.225271918684268, 0.604017543972311, 0.0118837872561363, 0.0183831646353487, 0.0133821853821081, 1, 0.048, 0.008, 0.625, 0.043109756097561, 0.0378394560975084, 0.9372, 1.05156220199899, 0.9484, 14450.3593127291
1, 88, 1, 5000, 316.105, dlmtree:TDLMnested, 2.5512, 2478, 2522, 0.0245294007425247, 0.0156333160919876, 0.985810265471282, 0.976391538247208, 0.997982243744956, 0.00730566919929866, 0.0236084617527917, 0.321711666439752, 0.252249410398602, 0.960855528652139, 0.944091990483743, 1, 0.0559080095162569, 1, 1, 0.192, 0.1604, 0.1467, 0.839375966434256, 0.970898165300901, 0.000308898062968992, 0.000348391533978997, 0.000126254763273644, 0.306235888904596, 0.554647197849591, 0.0157620389696112, 0.012798660662681, 0.0118723141925592, 1, 0.079, 0.019, 0.7095, 0.0359329268292683, 0.0411452595598614, 0.963, 1.03106641738731, 0.9484, 14360.434087289
1, 87, 1, 5000, 314.255, dlmtree:TDLMnested, 2.6488, 2541, 2459, 0.0101003949214076, 0.0235303658331957, 0.976217067126158, 0.993141575898794, 1, 0, 0.00685842410120572, 0.120647205148498, 0.400401511791142, 1, 0.968279788531924, 1, 0.0317202114680765, 1, 1, 0.25, 0.2609, 0.2498, 0.997721977423224, 0.999044200109253, 0.000504196497056293, 0.000511253505553078, 0.000134289246575275, 0.269721299344725, 0.497635361406942, 0.0205189241177556, 0.0215352022908535, 0.0208896807352619, 1, 0.098, 0.021, 0.6765, 0.0527987804878049, 0.0338594682125324, 0.9636, 1.03089043904112, 0.949, 14333.6092082305
1, 60, 1, 5000, 306.767, dlmtree:TDLMnested, 2.59675, 2538, 2462, 0.014920174720447, 0.0208788040234461, 0.989340404234021, 0.992886468922212, 1, 0.00501345072144779, 0.00711353107778778, 0.27630006480737, 0.316375593439915, 0.968085106382979, 0.967099918765231, 1, 0.0329000812347685, 1, 1, 0.1415, 0.2181, 0.2513, 0.505056681339959, 0.999999543886143, 5.56149885469041e-05, 0.000794448083241543, 0.00024880462349319, 0.228808623612209, 0.588332916791986, 0.0123757139102273, 0.0156594139402134, 0.0184371351969022, 1, 0.0415, 0.0055, 0.642, 0.045640243902439, 0.0306718736570289, 0.9778, 1.0393300961849, 0.945, 14325.8818130014
1, 34, 1, 5000, 321.191, dlmtree:TDLMnested, 2.635025, 2426, 2574, 0.021440106189469, 0.0082348025806681, 0.99526525701299, 0.999285999285999, 0.981760098928277, 0.000923899138641726, 0.000714000714000714, 0.330427291500174, 0.155131894368799, 0.981450948062655, 0.96969696969697, 0.983099752679307, 0.0303030303030303, 1, 1, 0.2375, 0.2987, 0.1747, 0.740931028055484, 0.993105295687001, 0.000108608983433878, 0.000334533020234183, 5.64504832121599e-05, 0.241509022196258, 0.547724083415808, 0.0172037326830907, 0.0250428471106452, 0.0136697852303234, 1, 0.076, 0.0185, 0.6315, 0.0507926829268293, 0.0244949860307938, 0.9844, 1.03339607038104, 0.9476, 14396.0825599025
1, 83, 1, 5000, 320.041, dlmtree:TDLMnested, 2.62975, 2506, 2494, 0.0185202151148454, 0.0229440316622101, 0.963730290545933, 0.985847114155053, 1, 0.0328315491097229, 0.0141528858449468, 0.410107520344214, 0.194083783451904, 0.86951316839585, 0.954691259021652, 1, 0.045308740978348, 1, 1, 0.2065, 0.2674, 0.2487, 0.652846854478882, 0.999940816026609, 0.000202788356617088, 0.00136151371782895, 0.000700252461236429, 0.219887603031997, 0.551600102744731, 0.0144751949732972, 0.0216992719099714, 0.0211081479400236, 1, 0.0645, 0.0065, 0.626, 0.0504146341463415, 0.0413335255055622, 0.9454, 1.05636631996953, 0.9474, 14501.7159486621
1, 64, 1, 5000, 317.216, dlmtree:TDLMnested, 2.597875, 2514, 2486, 0.0275886959115877, 0.0130220915192157, 0.978875056440689, 0.981822530495097, 0.996569212410501, 0.0123583792829122, 0.0181774695049031, 0.255751026852798, 0.31350572990432, 0.947096260938743, 0.957763475462591, 1, 0.0422365245374095, 1, 1, 0.3985, 0.3047, 0.2951, 0.67349700684857, 0.999992389155485, 0.000835556476171856, 0.000387347343730824, 0.000216320960769131, 0.235140811360891, 0.472830890454201, 0.0399495694437046, 0.0260512264415372, 0.0243645193067034, 1, 0.152, 0.0735, 0.56, 0.0574390243902439, 0.0384715752301503, 0.9658, 1.04314405828671, 0.9488, 14453.561243137
1, 65, 1, 5000, 320.15, dlmtree:TDLMnested, 2.566675, 2509, 2491, 0.0145552391752364, 0.0252028526769205, 0.990305171652322, 0.987522649104343, 1, 0.00453539670977584, 0.0124773508956568, 0.217200833863837, 0.346383088805716, 0.948983658828218, 0.955841027699719, 1, 0.044158972300281, 1, 1, 0.2825, 0.356, 0.2821, 0.999137776166372, 0.649471640489126, 0.00133952549384738, 0.00745304351122955, 0.000438275559743433, 0.351301031883429, 0.308882429056867, 0.0236394517136035, 0.0368772111059334, 0.0263582063632866, 1, 0.112, 0.0235, 0.625, 0.0660609756097561, 0.040883832462625, 0.9644, 0.997901753931817, 0.9592, 14459.7343815441
1, 30, 1, 5000, 315.095, dlmtree:TDLMnested, 2.596, 2502, 2498, 0.0134116490315978, 0.0289041409273855, 0.990720936764102, 0.966427195810703, 1, 0.00403814879131178, 0.0335728041892974, 0.312321109251394, 0.255606553814688, 0.951638689048761, 0.955964771817454, 0.998001598721023, 0.044035228182546, 1, 1, 0.282, 0.2477, 0.2422, 0.643340300956527, 0.999590413762092, 0.00490362908345212, 0.000251359896572406, 0.000106097325842733, 0.364227164246685, 0.413611679763055, 0.0228752180366886, 0.019778363478901, 0.0200788241118133, 1, 0.1965, 0.02, 0.9205, 0.0475975609756098, 0.0379169026726772, 0.9424, 1.06704032953339, 0.9396, 14182.3852505828
1, 31, 1, 5000, 316.198, dlmtree:TDLMnested, 2.59005, 2475, 2525, 0.0226112957487319, 0.0170449035886063, 0.991711711711712, 0.989050040139149, 0.995050505050505, 9.75269940787182e-05, 0.0109499598608509, 0.293077688781232, 0.317915370436226, 0.943030303030303, 0.942970297029703, 1, 0.057029702970297, 1, 1, 0.202, 0.2187, 0.3386, 0.97881683315888, 0.744806552811345, 0.000175154801828985, 0.000300642726512403, 0.00140420966403137, 0.305697912951787, 0.459880299548108, 0.0155123019592096, 0.0171503500368202, 0.0266315470713589, 1, 0.0735, 0.019, 0.651, 0.0540914634146341, 0.0368739186761965, 0.9692, 1.04380864986373, 0.9478, 14348.5935152424
1, 94, 1, 5000, 321.241, dlmtree:TDLMnested, 2.657575, 2521, 2479, 0.0235269021463377, 0.0206068648258126, 0.957438596867395, 0.991441623147956, 1, 0.0217483483565635, 0.00855837685204365, 0.270362818465841, 0.324044522280084, 0.946053153510512, 0.960467930617184, 1, 0.0395320693828157, 1, 1, 0.34, 0.2379, 0.2676, 0.575533034335266, 0.999889213792208, 0.00137739312517203, 0.00895893132993994, 0.000780241835554961, 0.155528655986921, 0.636880069204365, 0.0225218518177572, 0.0192960117520902, 0.017717872846101, 1, 0.0965, 0.03, 0.5225, 0.0520365853658537, 0.0246854075001242, 0.9546, 1.0309804915036, 0.9468, 14267.7972659833
1, 33, 1, 5000, 317.633, dlmtree:TDLMnested, 2.663375, 2505, 2495, 0.0216016257020249, 0.0213809456431741, 0.929967092841344, 0.99012078210475, 1, 0.0657306077500172, 0.00987921789524996, 0.290783652938801, 0.321778049671336, 0.950499001996008, 0.954308617234469, 1, 0.0456913827655311, 1, 1, 0.141, 0.2046, 0.2649, 0.989419059889305, 0.99813670314676, 0.000231947926247663, 0.00152718203569844, 0.00158959248252368, 0.218139515623419, 0.601414598246552, 0.0100614060590484, 0.0141424019584228, 0.0199344940557732, 1, 0.043, 0.0055, 0.686, 0.0497682926829268, 0.0309743497678385, 0.9424, 0.983552129301805, 0.956, 14411.616215284
1, 93, 1, 5000, 317.87, dlmtree:TDLMnested, 2.546975, 2455, 2545, 0.0245649709363401, 0.0121962531226108, 0.959222766554742, 0.955939043168906, 0.99908350305499, 0.0436828428962708, 0.0440609568310944, 0.267394377456259, 0.37892998346846, 0.969450101832994, 0.91237721021611, 1, 0.08762278978389, 1, 1, 0.451, 0.1828, 0.1964, 0.999818480941658, 0.498089991213936, 0.00193542656321297, 0.000398669738078305, 0.000522983773563158, 0.505872751804783, 0.243515013167366, 0.0660294499085869, 0.0176461383810636, 0.0192704186427891, 1, 0.279, 0.1155, 0.831, 0.0428841463414634, 0.0282783322323328, 0.9608, 1.05461244670361, 0.945, 14280.4818595034
1, 91, 1, 5000, 323.751, dlmtree:TDLMnested, 2.51945, 2499, 2501, 0.0244179318409932, 0.018887561635125, 0.987400365551626, 0.974485881323146, 1, 0.0030494956603331, 0.0255141186768536, 0.351603871353723, 0.241295754860054, 0.952781112444978, 0.952019192323071, 1, 0.0479808076769292, 1, 1, 0.226, 0.2214, 0.2176, 0.823400199275581, 0.901610714038668, 0.000434344697206337, 0.000403034821059183, 0.000407644192048382, 0.240809308039808, 0.563241361754254, 0.0180003147822129, 0.0175052709238384, 0.0180845321609066, 1, 0.077, 0.0145, 0.594, 0.0425914634146341, 0.0294127630869067, 0.9642, 1.02729239274387, 0.9512, 14434.1784090154
1, 71, 1, 5000, 316.506, dlmtree:TDLMnested, 2.635625, 2541, 2459, 0.00848856088379933, 0.0251059476783381, 0.993618175436357, 0.993141575898794, 1, 0, 0.00685842410120572, 0.0974769021410356, 0.413636786212087, 1, 0.968279788531924, 1, 0.0317202114680765, 1, 1, 0.3785, 0.2765, 0.3182, 0.995335447540772, 0.998498684570261, 0.00180164373656189, 0.000467901178606577, 0.000845999349706506, 0.26952112963294, 0.446271858963137, 0.0329854205935831, 0.0224067850613659, 0.0278375331007021, 1, 0.157, 0.0555, 0.626, 0.0607134146341463, 0.0370450763218595, 0.973, 1.06947093143672, 0.9486, 14349.6319959865
1, 95, 1, 5000, 323.311, dlmtree:TDLMnested, 2.614625, 2546, 2454, 0.0107383976003599, 0.0236275472607771, 0.985382475955925, 0.993568140267407, 1, 0, 0.00643185973259323, 0.129774782037192, 0.360970174299569, 0.996857816182247, 0.970252648736756, 1, 0.0297473512632437, 1, 1, 0.274, 0.2605, 0.2282, 0.627740570089674, 0.999986305694038, 0.0003702480097225, 0.00067824765691579, 0.000328758155007714, 0.262123560560906, 0.520195384442215, 0.022586388338447, 0.0203432991099286, 0.0186756342217578, 1, 0.1175, 0.0285, 0.679, 0.0509024390243902, 0.0202238194313012, 0.9728, 1.01677351231617, 0.9596, 14594.6284272789
1, 85, 1, 5000, 315.728, dlmtree:TDLMnested, 2.629725, 2480, 2520, 0.0174931924481412, 0.0220406353564475, 0.981593286835222, 0.949570999571, 1, 0.012472191323693, 0.0504290004290004, 0.335919708747551, 0.272784684946145, 0.96008064516129, 0.970238095238095, 0.979838709677419, 0.0297619047619048, 1, 1, 0.3525, 0.3144, 0.3013, 0.998927643963271, 0.998890388922643, 0.000225189657924256, 0.000199591003339714, 0.000199901558519627, 0.311813095006457, 0.37222844188603, 0.0308333592021251, 0.0297860149790502, 0.0272390058020274, 1, 0.1295, 0.0415, 0.6275, 0.0626036585365854, 0.0323762600245232, 0.9396, 1.05164886308398, 0.9454, 14373.809541567
1, 54, 1, 5000, 306.724, dlmtree:TDLMnested, 2.53775, 2498, 2502, 0.0188519165699245, 0.0242637956875974, 0.950782247419557, 0.966556484542096, 1, 0.0284365423373181, 0.033443515457904, 0.247586237200723, 0.366927562366396, 0.953162530024019, 0.951638689048761, 1, 0.048361310951239, 1, 1, 0.3155, 0.2963, 0.2468, 0.751201233846957, 0.982208569734407, 0.00047714495904313, 0.000558941157954526, 0.000192569342458851, 0.282088291971691, 0.460318711920488, 0.026665781990665, 0.0251717318115223, 0.0210137110119088, 1, 0.1, 0.025, 0.6245, 0.0498170731707317, 0.0408221802292203, 0.9558, 1.04888137143779, 0.9474, 14354.7790670462
1, 82, 1, 5000, 328.19, dlmtree:TDLMnested, 2.627325, 2498, 2502, 0.023083631360775, 0.0172243958190932, 0.914915716356869, 0.987566703394042, 1, 0.0957041495265178, 0.0124332966059585, 0.25358501050158, 0.332386188592048, 0.953162530024019, 0.951638689048761, 1, 0.048361310951239, 1, 1, 0.2665, 0.2676, 0.2312, 0.998583317491647, 0.993867613045376, 0.000181104668175778, 0.000252268505923398, 9.23395648372493e-05, 0.356656233635687, 0.396712853250411, 0.0238629693132414, 0.0243217983826457, 0.0202317903774865, 1, 0.114, 0.027, 0.7365, 0.0519451219512195, 0.0372407813892931, 0.9472, 1.06304953959978, 0.945, 14377.7910967282
1, 4, 1, 5000, 301.506, dlmtree:TDLMnested, 2.5974, 2528, 2472, 0.0112163274806216, 0.0249816454350491, 0.989415839890523, 0.992040584273594, 1, 0.00012276298559581, 0.00795941572640602, 0.161783043436301, 0.38471374975263, 0.96875, 0.963187702265372, 1, 0.0368122977346278, 1, 1, 0.1475, 0.214, 0.1905, 0.638420951265226, 0.999830712236884, 0.000555953970642953, 0.00214694353999803, 0.000345104020413482, 0.278395916313353, 0.55567420890456, 0.0114187518330836, 0.0162922315206018, 0.0146099930691988, 1, 0.0565, 0.0075, 0.7865, 0.0423475609756098, 0.0421676239678117, 0.97, 1.084720395618, 0.9466, 14491.5866689004
1, 92, 1, 5000, 319.346, dlmtree:TDLMnested, 2.58165, 2485, 2515, 0.0161065129206909, 0.0317863156830558, 0.963576050899995, 0.95296330127344, 1, 0.0357177548046902, 0.0470366987265596, 0.260448154967858, 0.323090164715604, 0.958148893360161, 0.946719681908549, 1, 0.0532803180914513, 1, 1, 0.2165, 0.2187, 0.3085, 0.999866515721371, 0.870011052829605, 0.000396536818336838, 0.000175182103204078, 0.000396801590053699, 0.401727387479803, 0.263102882907269, 0.0231468487343135, 0.0224693730298877, 0.0399352031458352, 1, 0.098, 0.0275, 0.6915, 0.0552560975609756, 0.047254612930471, 0.9356, 1.07021613214783, 0.9448, 14366.4294003033
1, 100, 1, 5000, 301.835, dlmtree:TDLMnested, 2.77465, 2474, 2526, 0.0242459008136593, 0.0129061276307529, 0.990867180842929, 0.993772870257431, 0.980800323362975, 0.00128230145234578, 0.00622712974256917, 0.272426123010259, 0.315180912886773, 0.971301535974131, 0.94695170229612, 0.997978981406629, 0.0530482977038797, 1, 1, 0.2775, 0.3556, 0.3318, 0.998452916929866, 0.996541916236448, 0.0164253863621523, 0.113140240183944, 0.114190307990884, 0.400125389615717, 0.220093910078348, 0.0241609700501694, 0.0408543642804143, 0.0302695817707386, 1, 0.1375, 0.028, 1, 0.0838109756097561, 0.0365264146545497, 0.979, 1.04020716301291, 0.9494, 14275.5900397906
1, 12, 1, 5000, 317.711, dlmtree:TDLMnested, 2.527375, 2418, 2582, 0.0201093685580788, 0.00924654825865058, 0.989917957659893, 0.994734858793728, 0.984698097601323, 0.000327999771826246, 0.00526514120627211, 0.323732554908156, 0.0337518698117663, 0.984698097601323, 1, 0.984698097601323, 0, 1, 1, 0.234, 0.2393, 0.2724, 0.903770303970204, 0.79596919260636, 0.000106024072840581, 0.000177706300346639, 0.00027486426758112, 0.227152824463076, 0.529969630275479, 0.0187978525881349, 0.0196206700873035, 0.0251952684473584, 1, 0.085, 0.015, 0.6085, 0.0501341463414634, 0.0175153170633084, 0.9886, 1.00946440822891, 0.953, 14368.3710230583
1, 29, 1, 5000, 327.311, dlmtree:TDLMnested, 2.6521, 2477, 2523, 0.0192248158950493, 0.0198029762400872, 0.988194088315203, 0.9884950348684, 0.995054501413, 0.00437124998259853, 0.0115049651316001, 0.371405345975422, 0.209865191305193, 0.961243439644732, 0.970669837495046, 0.980218005651998, 0.0293301625049544, 1, 1, 0.2365, 0.278, 0.3917, 0.99944195493899, 0.847423586449677, 0.000343971284989928, 0.00214911860022803, 0.0083304682258077, 0.402641803744108, 0.265100283608773, 0.0196403505781612, 0.0236139379058038, 0.0389095745079878, 1, 0.099, 0.0145, 0.961, 0.0693292682926829, 0.0386727962552122, 0.968, 1.07188542157044, 0.9456, 14281.8954427797
1, 96, 1, 5000, 320.341, dlmtree:TDLMnested, 2.6009, 2479, 2521, 0.0236318363200548, 0.0107269873795243, 0.991005527512183, 0.987338786624784, 0.999697458652683, 0.000570307827127179, 0.0126612133752158, 0.29170240997759, 0.283379368288857, 0.960467930617184, 0.946053153510512, 0.99838644614764, 0.0539468464894883, 1, 1, 0.546, 0.362, 0.2846, 0.993508042121277, 0.984837756057744, 0.00523237246593072, 0.000791762183112463, 0.000369049013333539, 0.304766070675364, 0.321241741187898, 0.0628392408347004, 0.0367527962626792, 0.0254777931977283, 1, 0.254, 0.1125, 0.6195, 0.065640243902439, 0.0276205710210622, 0.976, 1.04172798156368, 0.949, 14405.5534824385
1, 57, 1, 5000, 313.492, dlmtree:TDLMnested, 2.614225, 2507, 2493, 0.0193273865395313, 0.0197213561393525, 0.981565131146304, 0.983001051593109, 1, 0.00965572259741689, 0.0169989484068906, 0.204992035737402, 0.390356122245498, 0.975269246110889, 0.955074207781789, 1, 0.044925792218211, 1, 1, 0.205, 0.2369, 0.196, 0.661541598796517, 0.999714766509854, 0.000384087880554639, 0.000354207268737779, 0.000212291371538939, 0.21689640459997, 0.618158788262218, 0.0149074253449994, 0.0162120645641947, 0.0137954117943678, 1, 0.083, 0.01, 0.634, 0.0437987804878049, 0.0288787021042206, 0.9648, 1.01706783689208, 0.9534, 14443.3049517368
1, 36, 1, 5000, 323.893, dlmtree:TDLMnested, 2.643625, 2475, 2525, 0.023689499951241, 0.0147526832579325, 0.985279825279825, 0.977918116135938, 1, 0.00830372692441658, 0.0220818838640621, 0.268197857249323, 0.306454231274512, 0.962020202020202, 0.942970297029703, 1, 0.057029702970297, 1, 1, 0.1985, 0.1941, 0.2128, 0.999896539182637, 0.911720547478204, 0.00037914391073062, 0.0010446075689669, 0.00430801514157053, 0.548666216103547, 0.248235499418585, 0.0186562350291769, 0.0184714717615011, 0.0184169381282371, 1, 0.099, 0.024, 1, 0.0474878048780488, 0.0361201905377039, 0.976, 0.993982958089789, 0.9546, 14338.55593254
1, 67, 1, 5000, 315.087, dlmtree:TDLMnested, 2.632375, 2486, 2514, 0.0151767885278485, 0.0240364695239296, 0.985834184949229, 0.981885226515298, 1, 0.00736538408189308, 0.0181147734847019, 0.27473334360967, 0.322149992021616, 0.957763475462591, 0.947096260938743, 1, 0.052903739061257, 1, 1, 0.23, 0.2306, 0.2147, 0.737349823985578, 0.99518353777199, 0.000259865159084911, 0.000300488260470015, 0.000223008632976029, 0.224832997856174, 0.592007099276493, 0.0163544688860067, 0.017352396937613, 0.0160086898586523, 1, 0.0925, 0.018, 0.693, 0.0470060975609756, 0.0361706848154308, 0.9688, 1.03725449774874, 0.953, 14480.0594303542
